mml	2.0	1.0	[1, 1, 2, 3, 3, 2, 1, 2, 4, 1]
mofo	-2.4	2.2	[-4, -4, -4, 0, -3, -2, -2, -4, 3, -4]
muah	2.8	1.07703	[1, 2, 4, 4, 4, 2, 4, 2, 2, 3]
mubar	-1.0	2.36643	[-4, -2, -3, -2, -2, -2, 1, 4, 2, -2]
musm	0.9	2.07123	[-1, 1, 1, 1, 4, 3, 1, -4, 1, 2]
mwah	2.5	0.80623	[2, 2, 2, 4, 2, 3, 2, 2, 4, 2]
n1	1.9	1.04403	[1, 1, 3, 2, 2, 3, 4, 1, 1, 1]
nbd	1.3	1.34536	[2, 1, 0, 0, 0, 4, 2, 0, 3, 1]
nbif	-0.5	0.67082	[-1, -2, 0, 0, 0, 0, -1, -1, 0, 0]
nfc	-2.7	0.9	[-3, -2, -2, -3, -1, -2, -4, -3, -4, -3]
nfw	-2.4	1.0198	[-2, -2, -1, -3, -1, -2, -4, -3, -4, -2]
nh	2.2	0.6	[2, 2, 2, 2, 1, 3, 3, 3, 2, 2]
nimby	-0.8	0.6	[0, 0, -1, 0, -1, -2, -1, -1, -1, -1]
nimjd	-0.7	0.78102	[0, -2, -1, -2, 0, -1, 0, 0, 0, -1]
nimq	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
nimy	-1.4	1.68523	[-1, -2, -3, -2, -1, 2, -3, 0, 0, -4]
nitl	-1.5	0.92195	[-1, -1, -2, -3, -1, -3, -1, -2, 0, -1]
nme	-2.1	1.13578	[-1, -2, -2, -1, -4, -2, -3, -3, 0, -3]
noyb	-0.7	1.67631	[-1, -2, 0, -1, -1, -2, -2, -1, 4, -1]
np	1.4	1.0198	[0, 1, 1, 1, 1, 2, 2, 4, 1, 1]
ntmu	1.4	0.66332	[1, 1, 0, 1, 2, 2, 2, 2, 2, 1]
o-8	-0.5	1.5	[2, -1, 0, 0, -2, -2, 0, -2, 2, -2]
o-:	-0.3	1.18743	[2, -1, 0, 0, -1, -2, 0, -2, 1, 0]
o-|	-1.1	0.53852	[-1, -1, -1, 0, -1, -1, -1, -2, -2, -1]
o.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
O.o	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o.O	-0.6	0.8	[-1, -1, -2, 0, 1, 0, -1, 0, -1, -1]
o:	-0.2	0.87178	[-1, 0, -1, -2, 0, 1, 0, 1, 0, 0]
o:)	1.5	0.67082	[3, 1, 1, 2, 2, 2, 1, 1, 1, 1]
o:-)	2.0	1.18322	[1, 4, 1, 2, 4, 1, 1, 2, 3, 1]
o:-3	2.2	0.9798	[1, 4, 2, 3, 3, 2, 1, 2, 3, 1]
o:3	2.3	0.78102	[3, 3, 2, 2, 1, 2, 4, 2, 2, 2]
o:<	-0.3	1.1	[-1, -1, -2, 0, -1, 0, 1, 2, 0, -1]
o;^)	1.6	0.8	[1, 2, 1, 2, 1, 2, 2, 0, 3, 2]
ok	1.6	1.42829	[0, 0, 1, 1, 1, 4, 3, 4, 1, 1]
o_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
O_o	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
o_O	-0.5	0.92195	[0, -1, 0, -2, -2, 0, -1, 1, 0, 0]
pita	-2.4	1.2	[-2, -1, -1, -4, -4, -2, -4, -2, -3, -1]
pls	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
plz	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
pmbi	0.8	1.32665	[3, 0, 0, 1, 1, -2, 2, 2, 0, 1]
pmfji	0.3	0.78102	[0, 0, 1, 0, 2, -1, 0, 1, 0, 0]
pmji	0.7	1.00499	[1, 2, 0, -1, 0, 0, 2, 2, 1, 0]
po	-2.6	0.91652	[-2, -3, -4, -3, -3, -3, -1, -3, -1, -3]
ptl	2.6	1.11355	[3, 4, 2, 4, 1, 2, 3, 1, 4, 2]
pu	-1.1	1.3	[-3, -1, -3, -2, -1, -1, -1, -1, 1, 1]
qq	-2.2	0.6	[-2, -2, -1, -3, -3, -2, -2, -3, -2, -2]
qt	1.8	0.6	[2, 2, 1, 2, 1, 3, 2, 1, 2, 2]
r&r	2.4	1.0198	[2, 4, 2, 3, 1, 4, 2, 2, 1, 3]
rofl	2.7	0.78102	[3, 2, 2, 2, 4, 4, 2, 3, 3, 2]
roflmao	2.5	1.11803	[4, 2, 2, 4, 1, 1, 2, 4, 3, 2]
rotfl	2.6	0.66332	[3, 2, 3, 3, 1, 3, 3, 3, 2, 3]
rotflmao	2.8	1.07703	[4, 3, 2, 4, 1, 1, 4, 3, 3, 3]
rotflmfao	2.5	1.11803	[3, 4, 1, 3, 3, 3, 0, 3, 2, 3]
rotflol	3.0	1.09545	[1, 4, 4, 4, 2, 2, 2, 3, 4, 4]
rotgl	2.9	0.7	[4, 3, 2, 2, 3, 3, 3, 2, 4, 3]
rotglmao	1.8	2.4	[3, 3, 4, 3, -1, 1, 4, -4, 2, 3]
s:	-1.1	0.83066	[-1, -1, -2, -2, -1, -1, -2, -1, 1, -1]
sapfu	-1.1	1.57797	[-2, 0, -3, -1, -1, 1, -2, 2, -2, -3]
sete	2.8	0.87178	[3, 3, 3, 2, 3, 3, 4, 4, 1, 2]
sfete	2.7	0.78102	[4, 3, 3, 3, 2, 4, 2, 2, 2, 2]
sgtm	2.4	1.0198	[2, 1, 1, 2, 3, 3, 2, 2, 4, 4]
slap	0.6	2.15407	[2, -1, 1, -1, 0, 4, -3, 4, 1, -1]
slaw	2.1	1.04403	[3, 2, 0, 2, 2, 2, 3, 1, 4, 2]
smh	-1.3	0.64031	[-2, -1, 0, -1, -1, -2, -2, -1, -2, -1]
snafu	-2.5	1.11803	[-3, -4, -3, -3, -1, 0, -2, -3, -3, -3]
sob	-2.8	0.9798	[-3, -4, -3, -2, -2, -1, -2, -4, -4, -3]
swak	2.3	1.00499	[2, 2, 2, 1, 4, 2, 3, 2, 1, 4]
tgif	2.3	1.34536	[1, 3, 3, 3, -1, 2, 4, 2, 3, 3]
thks	1.4	0.4899	[1, 2, 1, 2, 1, 2, 1, 1, 2, 1]
thx	1.5	0.92195	[0, 1, 3, 2, 1, 2, 1, 1, 3, 1]
tia	2.3	0.9	[3, 1, 2, 1, 4, 3, 2, 3, 2, 2]
tmi	-0.3	1.61555	[-1, -1, 2, -1, 1, -2, -2, -1, 3, -1]
tnx	1.1	0.53852	[2, 1, 1, 0, 1, 1, 2, 1, 1, 1]
true	1.8	1.32665	[2, 1, 1, 0, 1, 4, 3, 1, 4, 1]
tx	1.5	0.92195	[3, 2, 1, 0, 2, 1, 3, 1, 1, 1]
txs	1.1	0.7	[1, 2, 0, 1, 2, 0, 1, 2, 1, 1]
ty	1.6	0.66332	[1, 2, 3, 1, 2, 2, 1, 2, 1, 1]
tyvm	2.5	1.11803	[2, 2, 1, 3, 1, 4, 2, 4, 2, 4]
urw	1.9	1.13578	[1, 2, 1, 2, 4, 2, 4, 1, 1, 1]
vbg	2.1	1.75784	[2, 3, 3, 3, 3, -3, 3, 2, 2, 3]
vbs	3.1	0.53852	[2, 3, 3, 3, 4, 4, 3, 3, 3, 3]
vip	2.3	1.00499	[2, 1, 1, 3, 4, 2, 2, 4, 2, 2]
vwd	2.6	0.91652	[4, 2, 4, 2, 1, 3, 3, 2, 3, 2]
vwp	2.1	0.7	[3, 1, 2, 2, 3, 2, 2, 3, 1, 2]
wag	-0.2	0.74833	[-1, 0, 0, 0, 0, 0, -2, 1, 0, 0]
wd	2.7	1.1	[3, 1, 4, 3, 4, 2, 1, 3, 2, 4]
wilco	0.9	0.9434	[1, 3, 1, 0, 1, 0, 2, 1, 0, 0]
wp	1.0	0.0	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
wtf	-2.8	0.74833	[-4, -3, -2, -3, -2, -2, -2, -4, -3, -3]
wtg	2.1	0.7	[1, 3, 2, 3, 2, 2, 2, 1, 2, 3]
wth	-2.4	0.4899	[-2, -3, -2, -3, -2, -2, -2, -3, -3, -2]
x-d	2.7	0.78102	[1, 3, 4, 2, 3, 3, 3, 2, 3, 3]
x-p	1.8	0.87178	[2, 1, 3, 1, 3, 1, 3, 1, 2, 1]
xd	2.7	0.9	[1, 4, 4, 3, 2, 2, 3, 3, 2, 3]
xlnt	3.0	0.89443	[4, 3, 3, 1, 4, 4, 3, 3, 3, 2]
xoxo	3.0	0.7746	[2, 2, 4, 2, 3, 3, 4, 3, 3, 4]
xoxozzz	2.3	0.78102	[3, 1, 2, 2, 2, 2, 3, 2, 4, 2]
xp	1.2	0.4	[1, 1, 1, 1, 2, 1, 2, 1, 1, 1]
xqzt	1.6	1.42829	[0, 2, 1, 2, 4, -1, 3, 1, 1, 3]
xtc	0.8	1.93907	[2, 0, -3, 3, 3, -1, 3, 1, -1, 1]
yolo	1.1	0.83066	[0, 1, 1, 2, 1, 1, 1, 3, 0, 1]
yoyo	0.4	1.85472	[-1, 0, -1, -1, 4, 2, -2, 2, 2, -1]
yvw	1.6	0.4899	[1, 2, 1, 1, 2, 2, 2, 1, 2, 2]
yw	1.8	1.32665	[1, 1, 1, 4, 1, 1, 4, 0, 3, 2]
ywia	2.5	1.11803	[3, 2, 3, 4, 1, 1, 1, 3, 3, 4]
zzz	-1.2	0.87178	[0, -1, 0, -1, -3, -1, -1, -2, -2, -1]
[-;	0.5	1.28452	[1, -1, -1, 1, 1, 1, 2, -2, 2, 1]
[:	1.3	0.45826	[1, 1, 2, 1, 2, 2, 1, 1, 1, 1]
[;	1.0	1.34164	[2, 1, 2, 2, 1, 2, 2, -2, -1, 1]
[=	1.7	0.64031	[2, 2, 1, 1, 1, 2, 2, 3, 2, 1]
\-:	-1.0	1.18322	[-3, -1, -1, -1, -1, -1, 2, -2, -1, -1]
\:	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
\:<	-1.7	1.18743	[-1, -3, -2, -2, -3, -3, -2, -1, 1, -1]
\=	-1.1	0.3	[-1, -1, -1, -1, -1, -1, -1, -2, -1, -1]
\^:	-1.3	0.45826	[-1, -1, -1, -2, -1, -1, -1, -2, -2, -1]
\o/	2.2	0.9798	[2, 1, 1, 2, 4, 2, 2, 4, 2, 2]
\o:	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -1, -2, -1, -1]
]-:	-2.1	0.53852	[-2, -3, -3, -2, -2, -2, -1, -2, -2, -2]
]:	-1.6	0.66332	[-1, -2, -1, -2, -3, -2, -1, -1, -1, -2]
]:<	-2.5	0.80623	[-2, -2, -2, -3, -4, -2, -2, -2, -2, -4]
^<_<	1.4	1.11355	[3, 1, 3, 2, 1, 1, 1, -1, 2, 1]
^urs	-2.8	0.6	[-2, -3, -3, -2, -3, -3, -2, -3, -4, -3]
-verschönerer	1.7	0.64031	[2, 1, 2, 1, 2, 1, 3, 1, 2, 2]
Abbau	-2.4	1.0198	[-4, -3, -3, -3, -3, -2, -2, -2, 0, -2]
Abbrechen	-0.8	0.74833	[0, 0, -1, 0, -1, -1, 0, -2, -1, -2]
Abenteuer	2.3	0.78102	[2, 3, 2, 3, 1, 3, 3, 1, 2, 3]
Abenteuerlust	0.8	1.72047	[3, -1, 2, 2, 0, 0, 1, 2, -3, 2]
Abenteurer	1.2	0.9798	[3, 1, 0, 0, 1, 2, 1, 0, 2, 2]
Abenteurertum	1.5	0.67082	[1, 0, 2, 2, 2, 2, 1, 1, 2, 2]
Abfall	-1.8	0.9798	[-2, -2, -1, -3, -2, -1, -1, -4, -1, -1]
Abfolgen	0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
Abgötterei	-2.1	2.02237	[-4, -2, -4, -3, -3, -3, -4, -1, 2, 1]
Ablehnung	-2.5	0.67082	[-3, -3, -2, -4, -3, -2, -2, -2, -2, -2]
Ablehnungen	-2.1	0.53852	[-3, -2, -2, -2, -1, -2, -3, -2, -2, -2]
Ablenkbarkeit	-1.3	1.1	[-1, -1, -3, -1, 0, -3, -2, 0, -2, 0]
Ablenkung	-1.6	0.66332	[-1, -2, -2, -1, -1, -3, -1, -1, -2, -2]
Ablenkungen	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
Abneigung	-1.3	0.45826	[-1, -1, -2, -2, -2, -1, -1, -1, -1, -1]
Abneigungen	-1.7	0.78102	[-2, -2, -1, -1, -2, -1, -3, -3, -1, -1]
Absaugeinrichtung	-1.3	0.64031	[-1, -1, 0, -1, -2, -1, -1, -2, -2, -2]
Abscheu	-2.7	0.78102	[-3, -3, -3, -1, -4, -2, -3, -3, -2, -3]
Abschottung	-0.5	1.43178	[-1, -2, -3, 2, -1, 1, -1, 0, 1, -1]
Abschreibungen	0.2	1.07703	[-1, 1, 0, 0, 1, 0, 2, 1, -2, 0]
Abspann	-1.0	1.09545	[-1, -2, -2, 2, -1, -2, -1, -1, -1, -1]
Absprachen	-1.2	1.32665	[-1, -1, -2, -2, 0, -3, 2, -2, -1, -2]
Abstrich	-1.5	1.20416	[-2, -1, -1, -2, -3, 0, 0, -4, -1, -1]
Abwehrhaltung	-0.4	1.11355	[2, -1, -1, -1, -1, 0, 0, 1, -2, -1]
Abwürgen	-0.8	1.4	[-3, -2, -1, -1, 0, 2, 1, -2, -1, -1]
Admirale	1.5	0.80623	[2, 2, 0, 2, 2, 0, 1, 2, 2, 2]
Admiralität	1.2	1.53623	[0, 4, 0, 0, 0, 2, 2, 3, 2, -1]
Aggressionen	-1.3	1.48661	[-1, -2, -2, -2, -2, -3, 1, -2, 2, -2]
Aggressivität	-0.6	1.35647	[-3, -1, 1, 0, 0, 0, -3, -1, 1, 0]
Aggressoren	-0.9	1.13578	[-2, -2, -1, -1, -1, 1, 1, 0, -2, -2]
Ahnen	0.8	1.16619	[1, 0, 3, 0, 0, 1, 0, 3, 0, 0]
Aktien	1.2	0.87178	[0, 2, 1, 1, 0, 2, 2, 2, 2, 0]
Aktivierung	1.6	0.91652	[2, 3, 3, 1, 2, 1, 0, 2, 1, 1]
Aktivität	0.6	0.8	[0, 2, 0, 0, 1, 0, 1, 0, 2, 0]
Akzeptabilität	1.3	0.9	[1, 0, 2, 1, 2, 1, 1, 0, 2, 3]
Akzeptanz	2.0	0.63246	[3, 1, 3, 2, 1, 2, 2, 2, 2, 2]
Alarme	-1.1	1.04403	[-2, 0, -2, -1, 0, 0, 0, -1, -2, -3]
Alarmismus	-0.3	1.26886	[-2, 0, -2, -1, 0, 1, 1, -1, 2, -1]
Albernheit	-0.9	1.22066	[1, -3, -1, 0, 1, -1, -2, -1, -2, -1]
Alleinsein	-1.1	0.83066	[-1, -2, -1, -2, -1, -1, -2, 1, -1, -1]
Allergiker	-2.4	0.8	[-1, -3, -3, -2, -1, -2, -3, -3, -3, -3]
Amazonen	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]
Amazonit	0.2	0.6	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
Amortisation	0.8	1.249	[0, 3, 0, 0, 0, 0, 0, 0, 3, 2]
Analphabetismus	-1.9	0.7	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -3]
Anbeter	0.8	0.87178	[0, 1, 0, 0, 3, 1, 1, 1, 0, 1]
Anbetung	2.9	0.7	[3, 3, 3, 2, 3, 3, 4, 2, 4, 2]
Anbetungswürdig	2.1	0.7	[3, 1, 2, 3, 2, 2, 1, 3, 2, 2]
Andachten	1.8	0.74833	[2, 3, 1, 2, 1, 3, 1, 2, 1, 2]
Angelegenheiten	0.1	0.3	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
Angreifer	-2.7	0.64031	[-3, -3, -3, -2, -3, -3, -4, -2, -2, -2]
Angriff	-2.1	0.83066	[-1, -3, -2, -3, -3, -1, -2, -1, -2, -3]
Angriffe	-1.9	0.9434	[-2, -2, 0, -2, -2, -2, -1, -4, -2, -2]
Angst	-1.9	0.7	[-1, -1, -2, -3, -2, -3, -1, -2, -2, -2]
Anhänger	1.9	0.7	[1, 1, 1, 2, 2, 3, 2, 2, 3, 2]
Anlage	1.2	0.9798	[2, 0, 1, 2, 3, 1, 1, 2, 0, 0]
Anlagen	1.1	0.7	[1, 1, 2, 0, 2, 1, 2, 0, 1, 1]
Anmut	2.2	0.6	[3, 2, 1, 2, 2, 2, 3, 2, 2, 3]
Annahme	1.3	0.78102	[0, 1, 2, 1, 1, 1, 1, 3, 2, 1]
Annahmen	1.7	0.78102	[3, 1, 1, 1, 2, 2, 1, 2, 3, 1]
Anregung	1.8	0.87178	[2, 0, 3, 1, 3, 2, 2, 2, 1, 2]
Anregungen	1.8	1.16619	[3, 3, -1, 2, 2, 2, 1, 1, 3, 2]
Anreiz	1.5	1.0247	[1, 2, 1, 2, 1, 0, 4, 2, 1, 1]
Anreize	1.3	1.34536	[2, 2, 1, 1, 3, 1, -2, 3, 1, 1]
Anschuldigungen	-1.3	1.26886	[-2, -2, -1, -3, -2, -1, -1, 2, -2, -1]
Ansteckung	-2.0	1.18322	[-1, 0, -2, -1, -2, -4, -2, -4, -2, -2]
Ansteckungen	-1.5	0.92195	[-2, -2, -2, -2, 1, -2, -1, -1, -2, -2]
Antagonismen	-1.2	1.53623	[0, -2, -2, -2, -2, -2, 3, -2, -1, -2]
Antagonismus	-1.9	1.04403	[-1, -1, -3, -2, -4, -2, -2, 0, -2, -2]
Antagonisten	-1.7	0.64031	[-2, -1, -1, -2, -1, -2, -2, -3, -1, -2]
Anwärter	0.5	1.0247	[1, 3, -1, 0, 0, 1, 0, 1, 0, 0]
Anzahl	0.3	0.64031	[0, 0, 1, 0, 0, 2, 0, 0, 0, 0]
Anzüglichkeiten	-2.3	0.45826	[-2, -2, -2, -2, -2, -3, -2, -3, -3, -2]
Apathie	-1.2	1.32665	[-2, -2, -1, 1, -1, -3, -1, 1, -1, -3]
Applaus	1.8	0.6	[2, 1, 1, 2, 3, 2, 1, 2, 2, 2]
Arbeitslosigkeit	-1.9	0.7	[-2, -1, -2, -3, -1, -2, -1, -2, -2, -3]
Argumente	-1.7	0.64031	[-1, -1, -2, -2, -2, -3, -2, -1, -1, -2]
Armen	-2.1	1.13578	[-2, -2, -1, -4, -2, 0, -2, -4, -2, -2]
Armut	-2.3	1.00499	[-2, -4, -2, -4, -3, -1, -2, -2, -1, -2]
Arroganz	-2.4	0.66332	[-3, -2, -2, -3, -1, -2, -3, -3, -2, -3]
Arsch	-2.5	1.43178	[-4, -1, -2, -1, -3, 0, -2, -4, -4, -4]
Arschlöcher	-2.8	0.74833	[-3, -3, -3, -3, -4, -3, -2, -3, -1, -3]
Art	2.4	0.66332	[2, 2, 3, 3, 2, 3, 3, 2, 1, 3]
Attentat	-2.9	0.9434	[-2, -4, -4, -3, -3, -4, -2, -3, -3, -1]
Attentate	-2.7	1.34536	[-4, -2, -3, -2, -3, -1, -4, -4, 0, -4]
Attraktion	2.0	0.7746	[2, 2, 1, 1, 2, 3, 3, 2, 3, 1]
Attraktivität	1.8	1.16619	[3, 2, 2, 1, 4, 2, 0, 0, 2, 2]
Attraktor	1.2	1.16619	[1, 1, 2, 2, 2, -2, 2, 1, 2, 1]
Attraktoren	1.2	0.87178	[1, 1, 2, 2, 0, 1, 3, 1, 0, 1]
Aufheller	1.0	0.89443	[0, 1, 0, 1, 1, 3, 0, 1, 2, 1]
Aufhellung	2.5	0.92195	[2, 3, 2, 1, 2, 3, 4, 4, 2, 2]
Aufregung	2.2	0.4	[2, 2, 2, 3, 3, 2, 2, 2, 2, 2]
Aufregungen	1.9	0.53852	[2, 1, 2, 3, 2, 2, 2, 2, 2, 1]
Aufrichtigkeit	1.8	0.74833	[3, 1, 1, 2, 2, 3, 1, 2, 2, 1]
Aufruhr	-1.5	0.92195	[-1, -1, -3, -3, -2, -2, -1, -1, 0, -1]
Aufstände	-1.1	1.57797	[-2, -4, -3, 0, 0, -1, 1, -2, -1, 1]
Aufwärmen	0.8	0.9798	[0, 2, 0, 0, 0, 2, 2, 0, 2, 0]
Ausdauer	1.2	0.9798	[1, 0, 3, 0, 1, 2, 2, 1, 2, 0]
Ausfall	-2.3	1.00499	[-3, -1, -3, -2, -1, -2, -3, -1, -4, -3]
Ausfälle	-2.0	0.63246	[-1, -2, -1, -2, -3, -2, -2, -3, -2, -2]
Ausleitung	-1.8	0.74833	[-2, -1, -2, -3, -1, -2, -1, -2, -3, -1]
Auspuff	-1.1	0.53852	[-2, -1, 0, -1, -1, -2, -1, -1, -1, -1]
Aussagekraft	1.7	0.64031	[2, 1, 2, 3, 1, 2, 2, 2, 1, 1]
Ausschlag	-1.7	0.78102	[-2, -1, -1, -3, -2, -2, -1, -1, -1, -3]
Ausschluss	-1.2	1.249	[-2, -2, -3, -1, -2, -1, -1, -1, 2, -1]
Ausschreibung	0.6	0.66332	[0, 0, 1, 1, 1, 0, 0, 1, 2, 0]
Ausschreibungen	0.6	0.8	[0, 2, 0, 1, 1, 1, -1, 0, 1, 1]
Aussicht	1.2	0.87178	[1, 3, 1, 0, 2, 2, 1, 0, 1, 1]
Ausstrahlung	1.4	1.11355	[3, 1, 2, 3, 1, 1, -1, 1, 2, 1]
Ausweichen	-0.4	0.8	[-1, -1, 0, 1, 0, -1, 0, 0, -2, 0]
Auszeichnungen	2.0	0.44721	[2, 2, 2, 2, 1, 2, 2, 3, 2, 2]
Autobahn	0.2	0.6	[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]
Bankrott	-2.6	1.0198	[-4, -4, -2, -2, -4, -3, -2, -2, -1, -2]
Barmherzigkeit	1.5	0.67082	[1, 2, 1, 1, 1, 3, 2, 2, 1, 1]
Barriere	-0.5	0.92195	[-2, 0, 0, -2, -1, -1, 1, 0, 0, 0]
Basen	-0.4	1.56205	[-4, -2, 0, 0, 1, 2, 0, -1, 0, 0]
Bastarde	-3.0	0.63246	[-4, -2, -3, -3, -4, -3, -3, -3, -3, -2]
Bedenken	-1.4	0.4899	[-2, -2, -2, -1, -1, -1, -2, -1, -1, -1]
Bedeutung	1.1	1.22066	[0, 0, 0, 1, 3, 2, 3, 2, 0, 0]
Bedrohung	-2.4	0.66332	[-2, -3, -2, -2, -2, -4, -3, -2, -2, -2]
Bedrohungen	-1.8	0.74833	[-1, -1, -1, -2, -2, -2, -3, -3, -2, -1]
Bedürftige	-1.4	0.4899	[-1, -2, -2, -2, -1, -1, -1, -1, -2, -1]
Beeinträchtigung	-1.8	1.07703	[-2, -2, -2, -3, -2, -1, 1, -3, -2, -2]
Beerdigung	-1.5	1.74642	[-2, -3, -2, -1, -3, -1, -4, 1, 2, -2]
Beerdigungen	-1.6	2.2891	[-3, -4, -1, -4, 2, -3, -3, 2, 1, -3]
Befestigung	1.1	0.7	[0, 2, 1, 1, 1, 0, 2, 2, 1, 1]
Befragung	-0.4	0.66332	[0, -1, -1, 0, 0, 0, -2, 0, 0, 0]
Befriedigung	1.6	0.8	[1, 2, 3, 2, 2, 1, 2, 0, 2, 1]
Befürchtung	-2.1	0.83066	[-1, -2, -2, -1, -2, -3, -3, -3, -1, -3]
Befürchtungen	-1.8	0.6	[-2, -2, -3, -2, -2, -1, -1, -2, -1, -2]
Begehen	0.3	1.18743	[0, 1, 0, 3, 0, -2, 1, 0, 0, 0]
Begeisterung	2.0	0.89443	[1, 3, 2, 2, 3, 2, 0, 2, 3, 2]
Begrüßer	1.9	0.7	[2, 2, 3, 2, 2, 1, 1, 3, 1, 2]
Begünstigung	1.8	0.6	[2, 1, 1, 3, 2, 2, 1, 2, 2, 2]
Behaglichkeit	1.3	1.48661	[4, 2, 2, 3, 1, 1, 1, -1, -1, 1]
Behörde	0.3	0.64031	[0, 0, 0, 1, 0, 0, 2, 0, 0, 0]
Beitrag	1.6	0.66332	[3, 1, 1, 2, 1, 1, 2, 2, 2, 1]
Belastung	-0.2	0.9798	[0, 0, -2, 0, -1, 2, 0, -1, 0, 0]
Belastungen	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -1, -2, -2]
Beleidigung	-2.3	1.00499	[-2, -1, -2, -3, -4, -1, -3, -1, -3, -3]
Beleidigungen	-1.8	0.6	[-2, -3, -2, -2, -1, -1, -1, -2, -2, -2]
Beliebtheit	2.1	1.04403	[2, 1, 1, 1, 3, 2, 3, 4, 3, 1]
Belohnung	2.7	0.78102	[3, 4, 1, 2, 3, 3, 2, 3, 3, 3]
Belohnungen	2.1	0.83066	[2, 1, 3, 4, 2, 2, 2, 2, 1, 2]
Belästiger	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
Belästigung	-1.9	1.57797	[-2, -2, -3, -2, -3, -2, -4, 1, 1, -3]
Benommenheit	-0.7	0.78102	[-1, 0, -1, -1, 1, -1, -1, 0, -1, -2]
Bereitschaft	1.1	0.7	[0, 2, 1, 1, 2, 2, 1, 0, 1, 1]
Beruhigung	0.8	0.87178	[1, 2, 0, 2, 0, 0, 2, 0, 0, 1]
Beruhigungsmittel	-0.2	0.74833	[0, 0, 0, -2, 1, 0, 0, 0, -1, 0]
Beschwerde	-1.2	1.249	[-1, -1, -2, -2, -1, -3, -1, -1, 2, -2]
Beschwerdeführer,	-0.7	0.78102	[0, 0, -1, 0, 0, -2, 0, -1, -2, -1]
Beschwerden	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -2, -1]
Besessenheit	-1.2	1.32665	[0, -3, -1, -1, -1, 1, -4, -1, -1, -1]
Besondere	1.7	0.78102	[3, 1, 3, 2, 2, 1, 1, 2, 1, 1]
Besonderheit	0.6	1.2	[-1, 1, -1, 0, 2, -1, 1, 2, 2, 1]
Besonderheiten	0.1	1.37477	[-1, -1, 0, -1, -1, 1, 3, 2, -1, 0]
Bestechung	-0.8	1.98997	[-3, 0, -1, -2, -1, -2, -4, 1, 3, 1]
Bestimmung	1.7	0.78102	[2, 3, 1, 1, 1, 2, 1, 1, 2, 3]
Bestürzung	-1.8	0.87178	[-3, -1, -1, -3, -1, -1, -3, -1, -2, -2]
Betrug	-2.7	0.64031	[-2, -3, -3, -3, -2, -2, -4, -3, -3, -2]
Betrüger	-2.4	0.91652	[-4, -3, -3, -3, -1, -2, -2, -2, -1, -3]
Betrügereien	-2.8	0.87178	[-3, -1, -3, -4, -4, -3, -2, -2, -3, -3]
Bettdecke	1.9	0.53852	[2, 3, 2, 2, 2, 1, 2, 2, 2, 1]
Bettdecken	1.2	0.6	[2, 1, 0, 2, 1, 1, 2, 1, 1, 1]
Betäubung	-1.1	0.7	[-1, -1, -2, -1, -1, -2, -1, 0, -2, 0]
Bewertung	1.4	0.91652	[1, 0, 3, 2, 2, 2, 2, 0, 1, 1]
Bewunderer	1.7	1.00499	[2, 3, 2, 2, 2, 1, -1, 2, 2, 2]
Bewunderung	1.6	0.66332	[2, 2, 1, 1, 2, 2, 2, 2, 2, 0]
Bieter	1.2	0.9798	[2, 0, 0, 1, 0, 2, 3, 1, 1, 2]
Billigen	1.3	0.9	[0, 1, 0, 1, 3, 2, 2, 2, 1, 1]
Billigung	1.3	0.9	[0, 1, 2, 2, 1, 2, 0, 1, 3, 1]
Bitterkeit	-2.7	0.78102	[-3, -3, -3, -2, -3, -4, -2, -1, -3, -3]
Blindgänger	-1.0	0.89443	[-1, -1, -1, 0, -3, 0, -1, 0, -1, -2]
Blödmann	-2.6	1.0198	[-3, -3, -4, -4, -1, -2, -3, -3, -1, -2]
Bohrloch	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
Bohrlöcher	0.5	0.92195	[0, 2, 0, 2, -1, 0, 1, 1, 0, 0]
